"","10","20","30","40","50","60","70","80","90","100","110","120","130","140","150","160","170","180","190","200","210","220","230","240","250","260","270","280","290","300","310","320","330","340","350","360","370","380","390","400","410","420","430","440","450","460","470","480","490","500","510","520","530","540","550","560","570","580","590","600","610","620","630","640","650","660","670","680","690","700","710","720","730","740","750","760","770","780","790","800","810","820","830","840","850"
"1",0,0,0.0137931034482759,0.00384615384615385,0.00612244897959184,0.00451977401129944,0.00655624568668047,0.00775316455696203,0.0121514773200166,0.0110841750841751,0.0105476786210731,0.00742296918767507,0.0101172729079706,0.0078965399109284,0.00921700223713647,0.0114648846960168,0.00945005221023321,0.0101644941030416,0.0124802747609765,0.00928391959798995,0.0105528973950027,0.0146117733104034,0.00957534333270046,0.0128370525337053,0.0140449799196787,0.0125304425304425,0.0120960117490477,0.0097836661546339,0.014394861392833,0.0224008334660509,0.01333015177049,0.0229558928858498,0.015952635883556,0.0151584616147344,0.0286707859384896,0.0129384607448674,0.0261804254893686,0.0180441098348333,0.0285123806974707,0.0276561797796041,0.0363659903086822,0.0464899245039034,0.0240563696556541,0.0320817166181474,0.0442753542123384,0.0171521832760821,0.0519562814307178,0.0322061608315523,0.0346633933636555,0.0424059657109757,0.0574778311301856,0.0304851902752373,0.0620131124095417,0.0289558858802314,0.0622143125979382,0.0570154566626263,0.0803581979198224,0.0751401711626851,0.0642194660793406,0.0630490101239266,0.0917988484248679,0.0586627377463273,0.0761977841747768,0.107732282987841,0.116165275817375,0.113776492522871,0.104121945722909,0.100826932815579,0.115673563399316,0.104378909418399,0.0990663212124206,0.104554398938534,0.10389712335256,0.139549650337878,0.123034400411436,0.158815858436449,0.164083193364105,0.134588172937969,0.149700200686869,0.168961274790563,0.161119567985956,0.170038785634517,0.162365111185416,0.171333268307921,0.175846285182329
"2",0,0.00526315789473684,0.00459770114942529,0.00897435897435897,0.0073469387755102,0.00847457627118644,0.0072463768115942,0.00864978902953586,0.00967540574282147,0.0125656565656566,0.0130108423686405,0.0113211951447246,0.00729477241105148,0.0109797875984926,0.00856077554064131,0.00980083857442348,0.00973430792435317,0.00763190564866543,0.0112020792722547,0.0100611390284757,0.0110883268778006,0.00962847654628476,0.0181517444646361,0.0148232134555356,0.0127068273092369,0.01501386001386,0.0121828838929211,0.0206245885450955,0.0156108961502113,0.0174711472102776,0.0127215784528656,0.0121370027242872,0.0178504030023787,0.0213960362906224,0.0195812596463436,0.0171909772884703,0.0222182376653921,0.0219368497000076,0.0232085753106121,0.0228761976327766,0.0291134000010498,0.0258485457667183,0.0288408743157483,0.0444658464108757,0.0452874977015551,0.0172862182495601,0.0255835056735569,0.0672611744365858,0.0264267795418415,0.0671802442020761,0.0744898424159442,0.0476353219537041,0.0205916267909349,0.0474047175288238,0.0548956986000514,0.0618531187520774,0.0495459308982572,0.0676833518753297,0.0411193951435585,0.0592629878709497,0.0794863198182264,0.10330497025687,0.123899399850957,0.084922202384066,0.1021988487525,0.0833766816816464,0.101980214858592,0.120856255080963,0.125442305879278,0.120200390503756,0.128692031815351,0.119261131727426,0.144307792962104,0.14355329590032,0.12978564555654,0.136160604051127,0.147767376555253,0.14993228170255,0.162264895542884,0.164945244837524,0.166258189878404,0.128640456660576,0.172940056296769,0.173151932808412,0.176480451257984
"3",0.0222222222222222,0.00526315789473684,0.00689655172413793,0.00512820512820513,0.00244897959183673,0.00819209039548023,0.00772946859903382,0.0137130801687764,0.00711610486891386,0.0103872053872054,0.0109813733666945,0.00732959850606909,0.00991850526734248,0.0124528948269955,0.0100372856077554,0.00984538784067086,0.0111497853579302,0.015512104283054,0.00913394597605124,0.00914154103852596,0.019947325022513,0.0115665955049517,0.0113467502056832,0.0148097230524009,0.0126918340026774,0.0113211563211563,0.0118078584869167,0.0130890307138387,0.0138790120510679,0.0138132045088567,0.0193055757039471,0.0162100220182117,0.0180828369485457,0.0162128686282773,0.0175789162399887,0.0267739851537437,0.0218763817137801,0.0167981078465733,0.0445234986415528,0.0450609362442069,0.0155915819724037,0.0290745713921643,0.0304708784588583,0.0362115330176642,0.0454687852772485,0.0528845112916259,0.0295744818323415,0.0516131166927096,0.0695193793171757,0.0382503612174955,0.0632880415444266,0.0698084516906771,0.0502269221631608,0.0525856343489306,0.0407945047905306,0.062416778602889,0.079399652993161,0.069079450403266,0.0781963897065505,0.070173895408097,0.0744827641760678,0.0947246025871801,0.0858957528894915,0.114476688050201,0.113213516272992,0.0884672949750352,0.0976513785323058,0.119896684684976,0.114788273212896,0.146457631867528,0.137654454356711,0.140741324720538,0.112280380600748,0.125572666832816,0.138809134642246,0.149373467972956,0.141316849815855,0.141667388586639,0.161319281457713,0.152615722112099,0.160963167927002,0.153419898050629,0.174046677233571,0.168516517302212,0.175290466227425
"4",0,0.00526315789473684,0.0114942528735632,0.00384615384615385,0.0036734693877551,0.0110169491525424,0.00559006211180124,0.00632911392405063,0.00973782771535581,0.00575757575757576,0.0179860200961118,0.00838001867413632,0.0147247068177301,0.0101404590613224,0.00797912005965697,0.00837264150943396,0.0100011602274046,0.00819366852886406,0.0064327485380117,0.0113701842546064,0.0121128579023316,0.0131250864812509,0.00923359281058161,0.0124966792853822,0.01154859437751,0.0195528731243017,0.015250311974806,0.0147338039158316,0.0105615877182516,0.0127569676700111,0.0143812357388931,0.0212678657658086,0.0185220805005276,0.0246942786232219,0.012196674658402,0.0461420450462042,0.0157993824253987,0.0242018324374941,0.0328769539928213,0.0292946630784977,0.0165215864303466,0.0404461080458353,0.0187952960045983,0.0434797964623741,0.031842915340317,0.0292290634844084,0.0510884343188916,0.040011147804613,0.0313252287105203,0.049956037492425,0.0496996371950045,0.0304558562719534,0.0377483857719708,0.0538595671955587,0.0727875425267916,0.0662221235115091,0.0894133628780064,0.0857221552919291,0.0954977135116626,0.090196147614426,0.087151264508528,0.0980580847443104,0.10072813354326,0.105304972792599,0.110078237040453,0.104297647794459,0.130699772471675,0.0983903091799142,0.110322093400594,0.127647823592823,0.114060708996842,0.123760376106011,0.121089632557303,0.129151096271756,0.141542488208349,0.15081437186988,0.149971574852721,0.155759543953481,0.151161766192205,0.165327109590799,0.140599726238308,0.16498926226428,0.169506603282464,0.171835717150243,0.174320531937599
"5",0,0.0105263157894737,0.0126436781609195,0.00384615384615385,0.0102040816326531,0.00856873822975518,0.00662525879917184,0.0132911392405063,0.0126716604244694,0.00686868686868687,0.00731164859605227,0.00602240896358543,0.00760286225402505,0.0119630010277492,0.00775540641312453,0.00906708595387841,0.00765750087017055,0.0119594454789986,0.00742318759862619,0.00943048576214405,0.0104123946229209,0.0127480282274803,0.0119884817416619,0.0160715946071595,0.0129893287435456,0.0244090754805041,0.0220180662270708,0.0129309609148319,0.0125797012516974,0.0118483835005574,0.0221674231163739,0.0265718262167126,0.012530471892174,0.0215309899771118,0.0109215445490517,0.0134650189385565,0.0375379952615725,0.0333817165722457,0.038961271994691,0.015000716075904,0.042554615956727,0.04319042514002,0.0246342534608919,0.0583500374888568,0.0253394756416286,0.0496422376104104,0.0276746970813114,0.0521996803186158,0.0281590397647741,0.0318294126492523,0.0462345782847343,0.037367216631334,0.0651069253052137,0.033955377480242,0.0687438594523656,0.0836194214625345,0.0977067949523944,0.0635560361442959,0.0735756975449155,0.0749563428246191,0.0855848878397225,0.100898751467697,0.0778676355427055,0.0751704025270092,0.0979080488794807,0.104435453612297,0.0963294503939689,0.0997863505457934,0.109948153799616,0.128323084656027,0.110134138338711,0.101845946828417,0.133269463712796,0.145306281601952,0.12833360471023,0.131717727832066,0.146846966815741,0.133321881495314,0.153957966308041,0.149818726860471,0.153622954904602,0.169968221278891,0.173366026031425,0.16995799353597,0.173437325919078
"6",0.0222222222222222,0.00526315789473684,0.0229885057471264,0.00512820512820513,0.0106122448979592,0.00988700564971751,0.0111801242236025,0.00469409282700422,0.00511860174781523,0.00393939393939394,0.00917431192660551,0.00959383753501401,0.00829854899622341,0.012324426173347,0.0125514008735485,0.00871986373165618,0.0111915535444947,0.0128895096213532,0.00825211176088369,0.0101206030150754,0.0109151667046404,0.0110782647084017,0.0102696031896715,0.00864132961413296,0.0115539491298527,0.0117453717453717,0.0136082426912662,0.0129305342208568,0.0190788120522042,0.0115250836120401,0.0201750190976624,0.0142604306612927,0.0175097333152044,0.0170262883914628,0.0243752930109868,0.0238039350260799,0.0221496583691706,0.0216509030632069,0.015648545018725,0.0305338705719068,0.0460373862940273,0.0217995116852942,0.0170853306899819,0.0338118323954586,0.0381385307755018,0.0544855260250259,0.0305603234038565,0.0289456023804928,0.0379620631630147,0.0317301609546099,0.0322270940362932,0.0324822648940059,0.07856134213846,0.0725488983214194,0.0388161940163051,0.0554071845862455,0.0626920690305127,0.0987327502697343,0.106959427418853,0.0812074519545898,0.044347140024278,0.0833427535861605,0.109143809799601,0.091842404860611,0.0946386544870672,0.0727926344542241,0.0987873900804466,0.0988213195143611,0.133121311072918,0.0776744036783889,0.105184588766836,0.135007916632424,0.127481249148198,0.142347433690465,0.14069490708207,0.133556325631815,0.136184130613797,0.151099421762093,0.131936253656043,0.16520410027325,0.14764378508403,0.16686257833138,0.160319922561128,0.173315341118254,0.175528648739771
"7",0.0444444444444444,0.00526315789473684,0.00689655172413793,0.00512820512820513,0.0100680272108844,0.0101694915254237,0.00993788819875776,0.0122151898734177,0.0115688722430295,0.00848484848484849,0.00845148735056992,0.00971055088702148,0.0122778771615981,0.00688591983556012,0.0169562160434644,0.00934879454926625,0.011561666086553,0.0108679908959239,0.0105773693492992,0.0110201005025126,0.00791676160097213,0.0140002767400028,0.0150844883235238,0.0104580925815235,0.0143074392809333,0.0111682011682012,0.010012850520905,0.012967717552971,0.0144838949778694,0.0137513404469926,0.0227533940812989,0.0169134385729213,0.0134862520120879,0.013547011725044,0.0219358971859995,0.0144781703045398,0.0375394440949199,0.0195160639480873,0.0285341454552449,0.0228157677744144,0.0176567494630587,0.0193994131728533,0.0483029747965198,0.0179663674031038,0.0258728080465274,0.0262973805109355,0.0333920836028081,0.0309815598072383,0.0397996126961946,0.0422481291809949,0.0507927560880294,0.05750604581057,0.030266025244625,0.0959694420143751,0.0665881960413827,0.0747858721906767,0.0766250562484117,0.0484473987726124,0.0540862402571418,0.0945044653734904,0.0671158247359491,0.0557640235139063,0.0821330428023631,0.0955671174300782,0.114363842085586,0.110517869940894,0.0998568230297759,0.130432485242018,0.0969575775610006,0.119126357473601,0.127804923158228,0.10909912912318,0.109731918158399,0.125120974453538,0.147430273114118,0.169752550689909,0.14704676679252,0.140102634404748,0.140602447335225,0.14081993430966,0.154987458108825,0.133491083164409,0.154664833469352,0.167515351652633,0.176388154569553
"8",0,0.0105263157894737,0.00459770114942529,0.00641025641025641,0.013469387755102,0.00423728813559322,0.00731538992408558,0.00833333333333333,0.00819808572617562,0.0135016835016835,0.00622741173199889,0.00781979458450047,0.0103458556946929,0.0109369647139431,0.00914243102162565,0.00759958071278826,0.00717020536025061,0.00804883095385889,0.00944954980042699,0.0109547738693467,0.0104177109440267,0.0124939051308914,0.014388329852541,0.018674965685949,0.0140301013578122,0.00916790416790417,0.0137685463831684,0.0282786926335313,0.0191871662919271,0.0140167047123569,0.0209240548341707,0.0130590386624869,0.0280732701028363,0.019042496054469,0.0299919556043175,0.025232768881794,0.0422098370472354,0.0259747398599641,0.0175522953672054,0.0256128656222641,0.0259494087256625,0.0200195725212773,0.0173003826492199,0.0214761921197001,0.0196516559137198,0.0486826624969189,0.0256727449185372,0.0433067131488322,0.0461494438881958,0.0286172774453336,0.0699413134216093,0.0409649258815555,0.0357963756747507,0.0487131801742494,0.0379496973149331,0.0769761470563806,0.0497455586741869,0.0695735467586065,0.0443097737937455,0.0469678116275115,0.102946817784997,0.0917671565791735,0.125562483120977,0.059529685213554,0.0785554023272787,0.100701735577204,0.104834221514999,0.0978111678827318,0.0888129877269777,0.108025690637811,0.10406195192951,0.0990338375897309,0.124666599861809,0.134981978113501,0.148711848809846,0.162965848388211,0.125963823138833,0.145280361959587,0.16375254646829,0.162542752681716,0.173685869457064,0.166419343008239,0.16296722538022,0.166733816868907,0.173180613886643
"9",0,0.00526315789473684,0.00459770114942529,0.00641025641025641,0.00612244897959184,0.00536723163841808,0.00641821946169772,0.00743670886075949,0.00724094881398252,0.00796296296296296,0.00910480956352516,0.00861344537815126,0.00844762472669449,0.00891572456320658,0.00949291573452647,0.0111674528301887,0.00823065320802877,0.0126991516656321,0.0105940777870602,0.0130795644891122,0.00973874079137237,0.0168569254185693,0.0130384152901715,0.0140870525337053,0.0147625167336011,0.0203843410986268,0.0204385130985709,0.0166516104649745,0.013073183296307,0.0143539576365663,0.017890872394474,0.0344554532240661,0.0161572739992193,0.0227124633709746,0.0399552739978446,0.0127193409087559,0.0145671571687832,0.0169030756310301,0.0256208220989712,0.0389745413664587,0.0160529444449177,0.0345717270810715,0.0471966122358947,0.0484065642854557,0.0456131343154357,0.0250641022254783,0.0436248428916865,0.0429006298010734,0.0670224220360471,0.0432934639731577,0.0604497989659337,0.0464814426447607,0.0639609035177679,0.046345985702304,0.0695877439552914,0.0521042689492408,0.0841925793873157,0.0656100840543399,0.0905982704151563,0.101507560948295,0.0748083898102662,0.1028642263589,0.0817874253860413,0.0951111960901426,0.103878184138606,0.113336884411093,0.0930276662067412,0.118602499298809,0.106570495522348,0.120807356777927,0.115961627672428,0.122935648654819,0.152290687006924,0.119796307347994,0.136470988362232,0.132516126882439,0.13601852968994,0.132671991120693,0.159019110900625,0.164326103096598,0.168661941269735,0.158569234510225,0.155433089503672,0.17086598009359,0.176448261491123
